@relation 'Coh-Metrix-Port Projeto PLN-weka.filters.unsupervised.attribute.Remove-R1'

@attribute rotulo {0,1}
@attribute basic_counts_adjectives numeric
@attribute basic_counts_adverbs numeric
@attribute basic_counts_content_words numeric
@attribute basic_counts_flesch numeric
@attribute basic_counts_function_words numeric
@attribute basic_counts_sentences_per_paragraph numeric
@attribute basic_counts_syllables_per_content_word numeric
@attribute basic_counts_words_per_sentence numeric
@attribute basic_counts_nouns numeric
@attribute basic_counts_paragraphs numeric
@attribute basic_counts_sentences numeric
@attribute basic_counts_words numeric
@attribute basic_counts_pronouns numeric
@attribute basic_counts_verbs numeric
@attribute logic_operators_and_incidence numeric
@attribute logic_operators_if_incidence numeric
@attribute logic_operators_or_incidence numeric
@attribute logic_operators_negation_incidence numeric
@attribute logic_operators_logic_operators numeric
@attribute cw_frequencies_cw_freq numeric
@attribute cw_frequencies_min_cw_freq numeric
@attribute hypernyms_hypernyms_verbs numeric
@attribute tokens_brunet numeric
@attribute tokens_honore numeric
@attribute tokens_mcu numeric
@attribute tokens_pronouns_per_np numeric
@attribute tokens_personal_pronouns numeric
@attribute tokens_ttr numeric
@attribute connectives_conn_incidence numeric
@attribute connectives_add_neg_conn_incidence numeric
@attribute connectives_add_pos_conn_incidence numeric
@attribute connectives_cau_neg_conn_incidence numeric
@attribute connectives_cau_pos_conn_incidence numeric
@attribute connectives_log_neg_conn_incidence numeric
@attribute connectives_log_pos_conn_incidence numeric
@attribute connectives_tmp_neg_conn_incidence numeric
@attribute connectives_tmp_pos_conn_incidence numeric
@attribute ambiguity_adjectives_ambiguity numeric
@attribute ambiguity_adverbs_ambiguity numeric
@attribute ambiguity_nouns_ambiguity numeric
@attribute ambiguity_verbs_ambiguity numeric
@attribute syntax_cross_entropy numeric
@attribute syntax_dep_distance numeric
@attribute syntax_frazier numeric
@attribute syntax_yngve numeric
@attribute semantic_density_content_density numeric
@attribute constituents_mod_per_np numeric
@attribute constituents_np_incidence numeric
@attribute constituents_words_before_main_verb numeric
@attribute anaphoras_adjacent_refs numeric
@attribute anaphoras_anaphoric_refs numeric
@attribute coreference_adj_arg_ovl numeric
@attribute coreference_arg_ovl numeric
@attribute coreference_adj_stem_ovl numeric
@attribute coreference_stem_ovl numeric
@attribute coreference_adj_cw_ovl numeric
@attribute lsa_adj_mean numeric
@attribute lsa_adj_std numeric
@attribute lsa_all_mean numeric
@attribute lsa_all_std numeric
@attribute lsa_paragraph_mean numeric
@attribute lsa_paragraph_std numeric
@attribute lsa_givenness_mean numeric
@attribute lsa_givenness_std numeric
@attribute lsa_span_mean numeric
@attribute lsa_span_std numeric

@data
0,44.117647,51.470588,544.117647,46.981667,448.529412,12,2.972973,11.333333,301.470588,1,12,136,117.647059,147.058823,51.470588,0,0,0,51.470588,138432.9189,9840.666667,0.4,10.029129,950.394605,1.5,0.078333,22.058824,0.720588,125,7.352941,73.529412,0,51.470588,0,14.705882,0,22.058824,1.166667,1.666667,2.97561,6.111111,0.659179,33.5,6.875,2.201481,1.213115,0.175,303.111241,3.416667,0,0,0.545455,0.242424,0.454545,0.19697,0.363636,0.375257,0.358956,0.171964,0.235068,0,0,0.310672,0.158894,0.516842,0.314703
0,90.909091,58.441558,551.948052,62.816573,441.558442,9,2.611765,17.111111,259.74026,1,9,154,142.857143,142.857143,6.493506,0,0,12.987013,19.480519,309022.2941,1211,0.333333,11.353399,605.214066,2.333333,0.131922,12.987013,0.538961,51.948052,0,19.480519,0,32.467532,0,19.480519,0,12.987013,2.571429,3.222222,2.025,9.947368,0.548624,69,6.888889,2.214951,1.25,1.037037,361.644527,4.777778,0.375,1.375,2,1.611111,1.875,1.416667,1.75,0.236046,0.21358,0.256439,0.223004,0,0,0.35762,0.205411,0.523712,0.315039
0,0,0,622.222222,79.185,366.666667,15,2.464286,6,488.888889,1,15,90,133.333333,133.333333,22.222222,0,0,0,22.222222,162841.2143,4013.266667,0.25,9.693435,879.409129,0.8,0,0,0.7,33.333333,0,22.222222,0,11.111111,0,11.111111,0,0,0,0,1.613636,10.222222,0.814847,20.6,6.033333,1.718427,1.69697,0.392857,523.68254,1.466667,0,0,0.357143,0.247619,0.142857,0.161905,0.142857,0.020889,0.049573,0.04133,0.044801,0,0,0.110379,0.158273,0.235608,0.254498
0,52.631579,38.277512,569.37799,48.896494,421.052632,15,2.815126,13.933333,325.358852,1,15,209,95.69378,153.110048,4.784689,0,0,9.569378,14.354067,278046.5378,2523.533333,0.193548,11.973297,603.238034,1.866667,0.013462,9.569378,0.497608,76.555024,19.138756,19.138756,0,28.708134,0,28.708134,0,38.277512,3.363636,2.833333,1.955882,10.37931,0.541805,48.4,7.166667,2.589239,1.352273,0.361111,328.836142,5.6,0.142857,0.857143,1.571429,0.990476,1.5,1.104762,1.5,0.215639,0.211131,0.184306,0.202619,0,0,0.331626,0.167483,0.526404,0.244018
0,44.642857,31.25,571.428571,55.605357,410.714286,16,2.765625,14,383.928571,1,16,224,75.892857,111.607143,35.714286,0,0,4.464286,40.178571,190894.2578,4938.25,0.375,10.534344,1256.167044,1.625,0.015625,4.464286,0.691964,75.892857,4.464286,35.714286,0,22.321429,0,26.785714,0,8.928571,1.7,2.8,3.081395,8.782609,0,60.6875,6.71875,2.361043,1.391304,0.205171,511.195055,2.75,0,0.2,0.666667,0.133333,0.8,0.275,0.6,0.126406,0.169147,0.077687,0.123357,0,0,0.134366,0.16428,0.293992,0.193174
0,45.454545,0,454.545455,56.933636,545.454545,2,3.4,11,318.181818,1,2,22,90.909091,90.909091,90.909091,0,0,0,90.909091,9872.5,118.5,0,6.811433,805.453608,1,0,0,0.818182,136.363636,0,90.909091,0,45.454545,0,0,0,0,3,0,1.714286,4,0.492174,37.5,6.5,1.795455,0.833333,0.5,714.285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68.493151,13.69863,589.041096,23.697877,410.958904,7,3.267442,20.857143,410.958904,1,7,146,75.342466,95.890411,47.945205,0,6.849315,6.849315,61.643836,326156.6279,1976,0.666667,10.409851,1049.711135,2.142857,0.012987,6.849315,0.664384,61.643836,0,47.945205,0,6.849315,0,6.849315,0,6.849315,1.6,1,2.5,7,0.489603,82.142857,7.642857,2.998789,1.433333,0.214286,427.375541,2,0.333333,2,0.666667,0.761905,0.833333,0.904762,0.833333,0.187763,0.13155,0.205734,0.172946,0,0,0.276744,0.124652,0.397145,0.145098
0,50,50,625,41.143333,375,6,3.04,6.666667,425,1,6,40,100,100,0,0,0,0,0,66633.88,16091.5,0.333333,7.858386,1361.750993,0.833333,0,0,0.85,75,0,0,0,75,0,50,0,0,1,2,2.529412,6.333333,0.7542,17.5,5.25,1.628671,1.666667,0.25,447.571873,1,0,0,0.4,0.266667,0.4,0.333333,0.4,0.350309,0.312913,0.146189,0.265113,0,0,0.269474,0.240774,0.385918,0.305649
0,50,50,625,41.143333,375,6,3.04,6.666667,425,1,6,40,100,100,0,0,0,0,0,66633.88,16091.5,0.333333,7.858386,1361.750993,0.833333,0,0,0.85,75,0,0,0,75,0,50,0,0,1,2,2.529412,6.333333,0.7542,17.5,5.25,1.628671,1.666667,0.25,447.571873,1,0,0,0.4,0.266667,0.4,0.333333,0.4,0.350309,0.312913,0.146189,0.265113,0,0,0.269474,0.240774,0.385918,0.305649
0,22.222222,0,511.111111,51.25,488.888889,3,3.043478,15,311.111111,1,3,45,155.555556,177.777778,44.444444,0,0,0,44.444444,177587.9565,46360,1,7.933674,1322.570011,1,0.025641,22.222222,0.888889,88.888889,0,44.444444,0,44.444444,0,44.444444,0,0,1,0,4.285714,8.333333,0.545247,40,7.5,2.25,1.045455,0,488.819227,1,0,0,0,0,0.5,0.333333,0,0.086978,0.03936,0.067454,0.042288,0,0,0.081738,0.044599,0.089517,0.036821
0,28.571429,28.571429,577.142857,66.59446,382.857143,23,2.673267,7.608696,382.857143,1,23,175,91.428571,137.142857,17.142857,0,11.428571,5.714286,34.285714,198481.4653,2982.913043,0.95,10.199454,918.922039,1.043478,0.033333,11.428571,0.725714,57.142857,0,17.142857,0,28.571429,0,11.428571,0,11.428571,2,1.5,2.686567,6.368421,0.580495,23.347826,5.586957,1.809317,1.507463,0.246032,383.453986,1.130435,0.090909,0.227273,0.227273,0.075099,0.136364,0.067194,0.136364,0.074491,0.122912,0.049555,0.100411,0,0,0.091147,0.112493,0.293033,0.273465
0,29.411765,19.607843,578.431372,50.105515,421.568627,8,2.881356,12.75,362.745098,1,8,102,88.235294,166.666667,29.411765,0,0,0,29.411765,89411.79661,89.75,0.933333,9.66415,941.53133,1.5,0.042857,19.607843,0.735294,78.431373,0,29.411765,0,49.019608,0,39.215686,0,0,2.333333,3,1.837838,6,0.55559,46.5,5.625,2.023226,1.372093,0.395833,547.302004,0.75,0,0,0.142857,0.357143,0.142857,0.321429,0.142857,0.043248,0.072487,0.057702,0.119274,0,0,0.052941,0.057648,0.163585,0.191419
0,51.851852,7.407407,533.333333,47.466875,451.851852,8,3.027778,16.875,370.37037,1,8,135,44.444444,103.703704,66.666667,0,0,0,66.666667,151736.6528,16112,0.2,10.196124,1042.742318,1.625,0,0,0.688889,81.481481,0,66.666667,0,14.814815,0,7.407407,0,0,3.571429,5,3.2,5.818182,0.525249,66.375,6.75,2.802679,1.180328,0.495833,467.441744,8.25,0,0,0.428571,0.321429,0.571429,0.357143,0.571429,0.181095,0.185036,0.142644,0.144174,0,0,0.180192,0.113227,0.277109,0.196983
0,45.454545,0,454.545455,56.933636,545.454545,2,3.4,11,318.181818,1,2,22,90.909091,90.909091,90.909091,0,0,0,90.909091,9872.5,118.5,0,6.811433,805.453608,1,0,0,0.818182,136.363636,0,90.909091,0,45.454545,0,0,0,0,3,0,1.714286,4,0.492174,37.5,6.5,1.795455,0.833333,0.5,714.285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.325843,61.797753,629.213483,57.224382,359.550562,28,2.633929,12.714286,362.359551,1,28,356,56.179775,165.730337,19.662921,0,0,19.662921,39.325843,634763.1161,3933.464286,0.470588,11.506884,1000.953461,1.678571,0.009615,2.808989,0.573034,70.224719,16.853933,25.280899,2.808989,25.280899,11.235955,25.280899,0,0,6.142857,3.894737,1.612403,9.104167,0.718841,47.857143,6.482143,2.119868,1.75,0.324359,363.238547,4.321429,0.037037,0.111111,0.37037,0.23545,0.407407,0.399471,0.333333,0.097249,0.209056,0.065893,0.091661,0,0,0.173874,0.201274,0.382062,0.341648
0,47.222222,11.111111,563.888889,26.905,436.111111,18,3.26601,20,344.444444,1,18,360,55.555556,161.111111,50,0,5.555556,0,55.555556,277489.8374,1151.722222,0.566038,11.95083,942.323275,1.888889,0.019444,5.555556,0.522222,94.444444,0,55.555556,0,41.666667,0,36.111111,0,2.777778,2.470588,0.75,2.346774,7.191489,0.484676,79.111111,7.194444,2.725861,1.292994,0.671296,385.41729,4.888889,0.176471,1.058824,0.882353,0.673203,1.235294,0.888889,1,0.177896,0.139398,0.186182,0.166636,0,0,0.297985,0.162875,0.479236,0.246392
0,0,0,677.419355,62.217137,306.451613,8,2.571429,7.75,548.387097,1,8,62,48.387097,129.032258,0,0,0,0,0,805867.2381,5200.125,0.428571,8.647284,1015.688624,1,0.020833,16.129032,0.822581,32.258065,0,16.129032,0,16.129032,0,32.258065,0,16.129032,0,0,1.5,7.571429,0.781089,28,5.6875,2.119419,2.210526,0.0625,647.75641,1.5,0,0,0,0.25,0,0.214286,0,0.016476,0.023261,0.054258,0.061342,0,0,0.103834,0.108187,0.162268,0.171537
0,20.408163,0,530.612245,31.979116,469.387755,3,3.269231,16.333333,285.714286,1,3,49,81.632653,224.489796,61.22449,0,0,0,61.22449,231382.8077,1043.666667,0.444444,8.383895,941.680673,1.333333,0,0,0.795918,102.040816,0,81.632653,0,40.816327,0,40.816327,0,0,0,0,3.714286,17.8,0.521262,63.666667,7.333333,3.006346,1.130435,0.305556,342.73183,7,0,0,1,1,1.5,1.666667,1,0.309804,0.134254,0.305002,0.094339,0,0,0.333138,0.157588,0.335753,0.160204
0,150,25,550,-1.15,425,1,3.318182,40,150,1,1,40,175,225,50,25,0,0,75,136203.3636,0,0.125,7.707775,1441.853992,4,0.058824,25,0.9,150,0,50,0,75,0,75,0,25,1,6,3,8.125,0.400006,163,8.5,3.186047,1.294118,0.5,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.333333,83.333333,566.666667,56.175,433.333333,5,2.823529,12,233.333333,1,5,60,133.333333,216.666667,0,0,0,0,0,248426.8529,17639.4,0.818182,9.194264,911.302516,2.4,0.05,33.333333,0.683333,16.666667,0,16.666667,0,0,0,0,0,16.666667,1,2.4,2.142857,6.615385,0.631283,46.4,7.2,2.103413,1.307692,0.8,363.820346,2.2,0.75,0.75,0.75,1.1,0.25,0.7,0.25,0.070497,0.069313,0.040212,0.067403,0,0,0.088012,0.058825,0.108721,0.044236
0,71.942446,57.553957,561.151079,30.874245,402.877698,7,3.153846,19.857143,338.129496,1,7,139,86.330935,93.52518,21.582734,0,0,7.194245,28.776978,660057.7564,3118.142857,0.416667,9.905983,1392.95962,2.285714,0,0,0.748201,79.136691,0,43.165468,0,28.776978,0,28.776978,0,7.194245,1.6,2,1.978723,12.583333,0.541405,87.714286,8.428571,2.855504,1.392857,0.688095,315.87723,6.428571,0,0,0.333333,0.666667,0.666667,1.047619,0.333333,0.240533,0.135,0.285678,0.195672,0,0,0.423341,0.080837,0.504652,0.098461
0,33.333333,83.333333,566.666667,56.175,433.333333,5,2.823529,12,233.333333,1,5,60,133.333333,216.666667,0,0,0,0,0,248426.8529,17639.4,0.818182,9.194264,911.302516,2.4,0.05,33.333333,0.683333,16.666667,0,16.666667,0,0,0,0,0,16.666667,1,2.4,2.142857,6.615385,0.631283,46.4,7.2,2.103413,1.307692,0.8,363.820346,2.2,0.75,0.75,0.75,1.1,0.25,0.7,0.25,0.070497,0.069313,0.040212,0.067403,0,0,0.088012,0.058825,0.108721,0.044236
0,86.734694,56.122449,632.653061,21.60029,367.346939,13,3.290323,15.076923,372.44898,1,13,196,76.530612,117.346939,40.816327,0,10.204082,0,51.020408,201411.4919,14284.07692,0.545455,10.250009,1489.966446,1.692308,0,0,0.729592,86.734694,10.204082,51.020408,0,25.510204,5.102041,10.204082,0,10.204082,3.529412,3.6,2.931507,9.684211,0.515254,67.846154,6.961538,2.489524,1.722222,0.712821,434.131128,5.384615,0,0,0.166667,0.192308,0.333333,0.269231,0.166667,0.251635,0.19515,0.188525,0.159598,0,0,0.27065,0.153617,0.41984,0.218124
0,88.757396,59.171598,603.550296,33.803139,396.449704,12,3.058824,14.083333,289.940828,1,12,169,59.171598,165.680473,17.751479,0,5.91716,0,23.668639,288698.9118,9199.333333,0.652174,10.395646,833.660831,1.583333,0.083333,5.91716,0.686391,112.426035,0,41.420118,0,76.923077,0,76.923077,0,5.91716,3.066667,2.555556,3.061224,8.44,0.5258,46.333333,6.875,2.149091,1.522388,0.565278,342.047884,1.75,0.363636,0.636364,0.181818,0.181818,0.545455,0.515152,0.363636,0.191514,0.213624,0.142093,0.159461,0,0,0.255273,0.186336,0.373491,0.211171
0,85.820896,29.850746,608.208955,38.191728,369.402985,13,2.920245,20.615385,399.253731,1,13,268,33.58209,93.283582,33.58209,0,0,3.731343,37.313433,394634.4479,2378.923077,0.304348,11.08184,1119.639933,1.769231,0,0,0.619403,74.626866,0,41.044776,0,29.850746,0,26.119403,0,7.462687,3.652174,2.25,2.542056,8.7,0.577369,90.230769,6.692308,2.780277,1.646465,0.618132,407.463769,6.923077,0,0,0.583333,0.397436,1.083333,0.602564,0.833333,0.122846,0.172609,0.087367,0.193105,0,0,0.195665,0.166959,0.377013,0.293959
0,86.734694,56.122449,632.653061,21.60029,367.346939,13,3.290323,15.076923,372.44898,1,13,196,76.530612,117.346939,40.816327,0,10.204082,0,51.020408,201411.4919,14284.07692,0.545455,10.250009,1489.966446,1.692308,0,0,0.729592,86.734694,10.204082,51.020408,0,25.510204,5.102041,10.204082,0,10.204082,3.529412,3.6,2.931507,9.684211,0.515254,67.846154,6.961538,2.489524,1.722222,0.712821,434.131128,5.384615,0,0,0.166667,0.192308,0.333333,0.269231,0.166667,0.251635,0.19515,0.188525,0.159598,0,0,0.27065,0.153617,0.41984,0.218124
0,53.571429,35.714286,464.285714,65.220476,535.714286,3,2.884615,18.666667,214.285714,1,3,56,107.142857,160.714286,71.428571,0,0,0,71.428571,187942.0769,6261,1.166667,8.706945,939.651064,1.666667,0,0,0.767857,160.714286,0,71.428571,0,71.428571,0,53.571429,0,17.857143,5,4,3,3.25,0.498277,64.666667,8.333333,2.535961,0.866667,0.47619,419.047619,0.666667,0,0,1,0.666667,1,0.666667,0.5,0.248702,0.05057,0.199717,0.079562,0,0,0.248244,0.050111,0.250261,0.052128
1,83.333333,0,750,-17.145,250,1,3.666667,12,500,1,1,12,83.333333,166.666667,0,0,0,0,0,52567.55556,0,0,5.20226,0,2,0.25,0,1,83.333333,0,83.333333,0,0,0,0,0,0,0,0,2.833333,3.5,0.982659,44,7,3.2,3,0.5,333.333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63.291139,63.291139,625.316456,51.149998,349.367089,26,2.692308,15.192308,336.708861,1,26,395,60.759494,162.025317,35.443038,2.531646,5.063291,2.531646,45.56962,569658.2186,4374.384615,0.311475,11.364818,1029.836814,2.076923,0.031517,10.126582,0.592405,103.797468,2.531646,55.696203,2.531646,32.911392,2.531646,37.974684,0,22.78481,3.24,3.111111,2.62406,9.5,0.610815,60.884615,7.461538,2.689492,1.789855,0.612179,399.385269,4.730769,0.2,0.6,0.4,0.224615,0.68,0.476923,0.56,0.169031,0.202617,0.148222,0.196337,0,0,0.261559,0.223396,0.503013,0.271891
1,109.489051,80.291971,598.540146,34.37344,401.459854,4,2.707317,34.25,284.671533,1,4,137,72.992701,124.087591,58.394161,0,7.29927,36.49635,102.189781,729722.5122,59329.25,0.4,10.225277,1115.842963,4.25,0.009615,0,0.686131,182.481752,0,65.693431,0,102.189781,0,94.890511,0,7.29927,1.466667,1.222222,1.923077,8.588235,0.823256,260.75,6.875,2.290152,1.490909,0.970588,320.906433,24,0,0,0.333333,0.666667,0.333333,0.833333,0.333333,0.101982,0.014739,0.192521,0.104631,0,0,0.243538,0.088624,0.27776,0.11639
1,112.149533,46.728972,682.242991,36.732264,308.411215,9,2.876712,11.888889,392.523365,1,9,107,46.728972,130.841122,18.691589,0,0,9.345794,28.037383,657566.7945,622.333333,0.384615,9.440875,1149.984141,1.444444,0,0,0.794393,46.728972,0,18.691589,9.345794,18.691589,9.345794,9.345794,0,0,2.5,2.2,2.380952,11.222222,0.538752,44.666667,6.833333,2.458461,2.212121,0.3,322.874274,3.333333,0,0,0.25,0.166667,1.5,0.722222,0.625,0.168187,0.116547,0.077426,0.105314,0,0,0.146676,0.114423,0.212044,0.136742
1,39.106145,55.865922,617.318436,44.594076,371.50838,13,2.570136,27.538462,346.368715,1,13,358,100.558659,175.977654,16.759777,5.586592,5.586592,5.586592,33.519553,458613.8235,10320.69231,0.75,11.251217,1086.65219,3.538462,0.063308,11.173184,0.606145,100.558659,5.586592,44.692737,0,58.659218,2.793296,53.072626,0,13.96648,1.642857,2.352941,2.532258,8.923077,0.507718,164.153846,7.038462,2.760116,1.661654,0.519814,354.545888,8.846154,0.166667,0.416667,0.583333,0.74359,0.916667,1,0.416667,0.132543,0.116929,0.167922,0.176597,0,0,0.215287,0.098843,0.443626,0.247537
1,116.27907,46.511628,616.27907,38.526202,372.093023,6,3.018868,14.333333,302.325581,1,6,86,81.395349,151.162791,23.255814,0,0,11.627907,34.883721,159120.0943,830.166667,1,10.110234,732.345842,2.5,0.011111,11.627907,0.616279,46.511628,11.627907,23.255814,0,11.627907,0,11.627907,0,11.627907,0.5,3,1.115385,6,0.575078,47,8.333333,2.173611,1.65625,0.388889,396.455628,5.166667,0,0,1.2,1.133333,3,2.666667,3.2,0.230839,0.114786,0.190318,0.098415,0,0,0.272362,0.082254,0.291969,0.093303
1,90.909091,45.454545,590.909091,53.459545,363.636364,1,2.538462,22,90.909091,1,1,22,181.818182,363.636364,0,45.454545,0,0,45.454545,169939,0,0.125,6.69635,850.201031,4,0.125,45.454545,0.863636,181.818182,0,0,0,136.363636,0,136.363636,0,45.454545,2.5,6,0,8.714286,0.513678,78,7,2.916667,1.625,0,363.636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75.221239,22.123894,570.79646,38.353522,420.353982,10,2.953488,22.6,274.336283,1,10,226,92.920354,199.115044,48.672566,0,4.424779,0,53.097345,255452.0698,3975.6,0.431818,10.739428,1131.49083,2.4,0.025,4.424779,0.659292,92.920354,4.424779,53.097345,0,35.39823,0,22.123894,0,0,5.705882,2,4.677419,9.194444,0.516562,96.1,7.15,2.675917,1.357895,0.653333,369.263935,4.2,0.333333,0.444444,0.111111,0.511111,0.222222,0.755556,0,0.245443,0.149562,0.193808,0.13721,0,0,0.258462,0.134757,0.385301,0.163066
1,42.071197,22.653722,576.05178,42.915056,417.475728,13,2.764045,23.769231,349.514563,1,13,309,87.378641,161.812298,25.889968,6.472492,9.708738,9.708738,51.779935,333958.6966,5289.153846,0.391304,11.479643,918.172189,2.615385,0.006944,3.236246,0.572816,135.92233,6.472492,48.543689,0,87.378641,6.472492,84.142395,0,9.708738,5.230769,3.75,2.111111,8.020408,0.663152,116.846154,7.076923,3.215983,1.379845,0.645346,409.456742,6.692308,0.166667,1,1.083333,0.74359,1.75,0.948718,1.166667,0.162252,0.153825,0.104926,0.187509,0,0,0.157083,0.154642,0.328272,0.289851
1,81.699346,35.947712,617.647059,35.838824,379.084967,18,2.994709,17,320.261438,1,18,306,88.235294,179.738562,19.607843,0,3.267974,0,22.875817,184708.4868,4233.555556,0.788462,11.136118,939.602699,2.222222,0.024339,6.535948,0.617647,71.895425,13.071895,32.679739,0,32.679739,3.267974,22.875817,0,0,2.52,3.777778,3.020408,7.565217,0.577011,58.388889,7,2.500787,1.62931,0.893519,383.828058,2.388889,0.058824,0.529412,0.823529,0.359477,1.235294,0.633987,1,0.254729,0.242274,0.144234,0.167313,0,0,0.286838,0.193602,0.467778,0.266675
1,81.481481,29.62963,562.962963,27.970833,433.333333,12,3.151316,22.5,292.592593,1,12,270,100,159.259259,18.518519,0,0,3.703704,25.925926,213980.4737,20405.91667,0.589744,11.253633,932.022776,2.416667,0.030208,11.111111,0.596296,92.592593,3.703704,51.851852,0,44.444444,0,51.851852,0,7.407407,2.818182,2,3.21519,8.972222,0.622221,89.833333,7.541667,2.644536,1.299145,0.600694,382.9765,3.75,0.818182,3.090909,2.272727,0.772727,4,2.439394,2.363636,0.314243,0.249795,0.225372,0.200792,0,0,0.4038,0.241689,0.48098,0.258009
1,55.555556,0,500,42.3,500,2,3.333333,9,333.333333,1,2,18,166.666667,111.111111,0,0,0,0,0,74712.33333,16220.5,1,6.229235,2008.436008,1.5,0,0,0.888889,0,0,0,0,0,0,0,0,0,11,0,4.666667,11,0.518032,20.5,6,1.69697,1,0.5,450,2.5,0,0,0,0,0,0,0,0.058853,0,0.058853,0,0,0,0.058853,0,0.058853,0
1,84.507042,52.816901,605.633803,46.416962,390.84507,15,2.77907,18.933333,295.774648,1,15,284,73.943662,172.535211,21.126761,3.521127,7.042254,7.042254,38.732394,229691.2035,1873.333333,0.644444,11.025467,1219.844397,2.266667,0.016667,3.521127,0.630282,91.549296,7.042254,45.774648,0,31.690141,0,31.690141,0,14.084507,3.333333,2.125,3.488095,6.825,0.507242,68.6,6.933333,2.558537,1.54955,0.575556,356.732522,3.866667,0.142857,0.142857,0.714286,0.438095,0.857143,0.704762,0.5,0.245469,0.181775,0.19684,0.120639,0,0,0.326912,0.118412,0.441041,0.150652
1,52.631579,26.315789,500,51.194123,473.684211,3,3.157895,12.666667,315.789474,1,3,38,0,105.263158,52.631579,0,0,0,52.631579,289794.1579,13793,0.666667,8.372232,586.776765,1,0,0,0.684211,78.947368,0,52.631579,0,26.315789,0,0,0,0,1,5,3.416667,14.333333,0.732937,39.333333,6.333333,2.069073,1.055556,0.333333,366.666667,4.333333,0,0,1,0.666667,1,0.666667,1,0.211187,0.130101,0.125375,0.14878,0,0,0.188844,0.152444,0.227123,0.114165
1,86.021505,21.505376,537.634409,22.057339,462.365591,6,3.56,15.5,258.064516,1,6,93,86.021505,172.043011,21.505376,0,0,10.752688,32.258065,154756,5654.166667,1.2,10.103678,683.179376,2,0.047619,21.505376,0.634409,75.268817,0,43.010753,0,32.258065,0,32.258065,0,21.505376,1.125,3,5.25,9.533333,0.503635,48.666667,7.166667,2.398425,1.162791,0.138889,358.637803,4.666667,0.6,1.6,0.4,0.666667,1.8,1.8,1,0.259556,0.146917,0.371708,0.175506,0,0,0.496964,0.043311,0.599836,0.141798
1,84.507042,52.816901,605.633803,46.416962,390.84507,15,2.77907,18.933333,295.774648,1,15,284,73.943662,172.535211,21.126761,3.521127,7.042254,7.042254,38.732394,229691.2035,1873.333333,0.644444,11.025467,1219.844397,2.266667,0.016667,3.521127,0.630282,91.549296,7.042254,45.774648,0,31.690141,0,31.690141,0,14.084507,3.333333,2.125,3.488095,6.825,0.507242,68.6,6.933333,2.558537,1.54955,0.575556,356.732522,3.866667,0.142857,0.142857,0.714286,0.438095,0.857143,0.704762,0.5,0.245469,0.181775,0.19684,0.120639,0,0,0.326912,0.118412,0.441041,0.150652
1,71.698113,26.415094,596.226415,43.051407,350.943396,11,2.816456,24.090909,343.396226,1,11,265,56.603774,154.716981,30.188679,0,0,0,30.188679,336306.3608,4046.272727,0.861111,11.028301,1058.575829,2.909091,0,0,0.626415,86.792453,0,45.283019,0,45.283019,0,33.962264,0,3.773585,3.736842,3.25,2.318681,8.766667,0.576773,108.909091,7.636364,3.190322,1.698925,0.901515,319.099475,4.363636,0,0,0.7,0.581818,0.7,0.690909,0.9,0.129673,0.1044,0.15399,0.163665,0,0,0.169702,0.110966,0.360403,0.24034
1,50.22831,22.83105,630.136986,37.542187,347.031964,16,3.043478,13.6875,456.621005,1,16,219,36.52968,100.456621,18.26484,0,0,4.56621,22.83105,1083504.79,4597,1,10.978762,964.546666,1.6875,0,0,0.621005,50.22831,0,22.83105,0,27.39726,0,13.69863,0,4.56621,5.181818,1.8,1.73,6.526316,0.783926,62.5,6.3125,2.167539,1.815789,0.360884,461.435999,2.3125,0,0,0.2,0.216667,0.2,0.275,0.2,0.080881,0.120918,0.06431,0.146195,0,0,0.062575,0.07257,0.29995,0.324137
1,86.666667,40,633.333333,0.681,366.666667,5,3.326316,30,313.333333,1,5,150,53.333333,193.333333,46.666667,0,0,0,46.666667,254185.2421,241,0.423077,10.301068,1400.858748,3,0,0,0.686667,113.333333,0,66.666667,0,40,0,46.666667,0,6.666667,2.384615,0,2.680851,7.705882,0.418432,115,6.7,2.746725,1.727273,1.364286,392.580523,4,0,0,0.75,1.1,2.25,2,0.5,0.255205,0.169688,0.236669,0.131263,0,0,0.329301,0.112229,0.362983,0.101657
1,80.56872,56.872038,611.374408,26.970642,379.146919,9,3.03876,23.444444,274.881517,1,9,211,85.308057,199.052133,23.696682,4.739336,4.739336,9.478673,42.654028,273628,630.111111,0.952381,10.588773,1072.169004,2.333333,0.037987,18.957346,0.677725,94.78673,4.739336,52.132701,0,42.654028,0,52.132701,0,4.739336,3.352941,3.285714,3.103448,6.121212,0.483534,86.666667,7.388889,2.764629,1.6125,0.753704,368.285362,6,0.5,1.875,1,0.888889,2.125,1.777778,1.25,0.310948,0.163257,0.256956,0.179537,0,0,0.364251,0.098729,0.521765,0.135666
